"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-03-31,70883,"30106","GA","Atlanta","Cobb","Austell",5225,122400,0.0016366612111293,0.0107349298100743,0.0488431876606684,0.0585328920972288,-0.0188788544247918,"2006-12","2006-Q4",148300,-0.174645987862441,"2001-06"
2016-03-31,60806,"07801","NJ","New York","Morris","Dover",5226,270100,0.00297066468622354,0.00185459940652819,-0.00844346549192364,0.0087399310004328,-0.0272360700111882,"2006-11","2006-Q4",361500,-0.25283540802213,"2003-10"
2016-03-31,84439,"60194","IL","Chicago","Cook","Schaumburg",5227,173900,-0.00172215843857635,0.00346220427005193,0.00230547550432277,0.00692717101127793,-0.0286651134814107,"2007-05","2007-Q2",239700,-0.274509803921569,"2002-01"
2016-03-31,78512,"47265","IN","North Vernon","Jennings","North Vernon",5228,93800,0,-0.0218978102189781,-0.0115911485774499,0.0156325769291792,-0.00766264660681104,"2005-11","2005-Q4",113400,-0.172839506172839,"2004-08"
2016-03-31,73052,"34233","FL","North Port-Sarasota-Bradenton, FL","Sarasota","Bee Ridge",5229,225600,0.00849351810460438,0.0245231607629428,0.137096774193548,0.0947058498258389,-0.0258686664334035,"2006-04","2006-Q2",293800,-0.23213070115725,"2005-02"
2016-03-31,97099,"93023","CA","Ventura","Ventura","Ojai",5230,659100,-0.000303352040042469,0.00258594463036203,0.0483537458247177,0.0533343337797516,-0.00652629670393357,"2006-02","2006-Q1",706000,-0.0664305949008499,"2005-06"
2016-03-31,65724,"19046","PA","Philadelphia","Montgomery","Abington",5231,307100,0.0013042060645582,0.00326690623979092,0.0013042060645582,0.0132774867200383,-0.0076162861957797,"2006-05","2006-Q2",332100,-0.0752785305630834,"2005-05"
2016-03-31,63012,"13205","NY","Syracuse","Onondaga","Syracuse",5232,62300,-0.0032,-0.0032,-0.0188976377952756,0,-0.000799045361171591,"2014-02","2014-Q1",67600,-0.0784023668639053,"2010-02"
2016-03-31,93371,"80403","CO","Denver","Jefferson","Golden",5233,463600,0.00476809709579541,0.0195733450626787,0.121974830590513,0.0671358842820724,0.0286547236138928,"2016-03","2016-Q1",463600,0,"2016-03"
2016-03-31,73179,"34695","FL","Tampa","Pinellas","Safety Harbor",5234,246000,0.00572363041700736,0.0173697270471464,0.074235807860262,0.0795148728134472,-0.0127918326620774,"2006-05","2006-Q2",282900,-0.130434782608696,"2005-07"
2016-03-31,85956,"63138","MO","St. Louis","Saint Louis","Spanish Lake",5235,82000,-0.00726392251815981,-0.0120481927710843,-0.00846432889963724,-0.0103992358358224,-0.0362310812334821,"2007-03","2007-Q1",127500,-0.356862745098039,"1999-05"
2016-03-31,81222,"53110","WI","Milwaukee","Milwaukee","Cudahy",5236,129200,0.00155038759689922,0.00388500388500389,-0.00154559505409583,0.00155521747066878,-0.0210318245667838,"2006-06","2006-Q2",160700,-0.196017423771002,"2003-07"
2016-03-31,99832,"98506","WA","Olympia","Thurston","Olympia",5237,262700,0.00382116927779901,0.017428350116189,0.0886862826357231,0.0291904184340985,0.0024303456782504,"2007-04","2007-Q2",268600,-0.0219657483246463,"2006-08"
2016-03-31,74457,"37745","TN","Greeneville","Greene","Greeneville",5238,91600,0.0043859649122807,0.00659340659340659,0.0223214285714286,0.0221401863803203,0.0191136693316063,"2016-03","2016-Q1",91600,0,"2016-03"
2016-03-31,62313,"11967","NY","New York","Suffolk","Shirley",5239,207600,-0.00192307692307692,-0.0235183443085607,-0.00240269101393561,-0.00780978118898601,-0.0396738033914374,"2006-06","2006-Q2",313500,-0.337799043062201,"2003-05"
2016-03-31,58328,"01301","MA","Greenfield Town, MA","Franklin","Town of Greenfield",5240,171500,-0.0011648223645894,0.00175233644859813,0.0312687913409501,0.0031787785239441,-0.00646927219248283,"2006-12","2006-Q4",185200,-0.0739740820734341,"2005-03"
2016-03-31,74641,"38103","TN","Memphis","Shelby","Memphis",5241,212000,-0.00235294117647059,-0.00188323917137476,0.0100047641734159,0.00961061826909093,-0.00482241732038058,"2007-02","2007-Q1",230500,-0.0802603036876356,"2005-08"
2016-03-31,65342,"18067","PA","Allentown","Northampton","Northampton",5242,174700,-0.0005720823798627,-0.005125284738041,0.00172018348623853,0.000573394872347865,-0.00950120355194262,"2007-07","2007-Q3",209400,-0.165711556829035,"2005-04"
2016-03-31,63929,"15147","PA","Pittsburgh","Allegheny","Penn Hills",5243,83900,0.00599520383693046,0.0194410692588092,0.0269277845777234,0.0139114785474108,0.00352384005718531,"2016-03","2016-Q1",83900,0,"2016-03"
2016-03-31,71820,"32141","FL","Daytona Beach","Volusia","Edgewater",5244,137400,0.00145772594752187,0.0043859649122807,0.0983213429256595,0.0595324727565272,-0.0392214752912757,"2006-06","2006-Q2",206000,-0.333009708737864,"2004-08"
2016-03-31,58476,"01749","MA","Boston","Middlesex","Town of Hudson",5245,314500,0.00704450848543068,0.0214355310165638,0.0763175906913073,0.0327482214285026,-0.00875265773515266,"2005-09","2005-Q3",352400,-0.107548240635641,"2004-04"
2016-03-31,60631,"07201","NJ","New York","Union","Elizabeth",5246,248900,0.0163331972233565,0.0564516129032258,0.118149146451033,0.033003627634181,-0.0402611775449068,"2007-03","2007-Q1",385000,-0.353506493506493,"2003-10"
2016-03-31,81717,"54476","WI","Wausau","Marathon","Weston",5247,138000,0.00290697674418605,0.00803506208911614,0.047040971168437,0.0175545771755876,0.00242329161034149,"2016-03","2016-Q1",138000,0,"2016-03"
2016-03-31,72487,"33185","FL","Miami-Fort Lauderdale","Miami-Dade","Kendall West",5248,331100,0.00455097087378641,0.0197105020018479,0.0902206124464933,0.0847996043202421,-0.0144302132922859,"2007-05","2007-Q2",423300,-0.217812426175289,"2005-07"
2016-03-31,82280,"55430","MN","Minneapolis-St Paul","Hennepin","Brooklyn Center",5249,140100,0.00358166189111748,0.0203932993445011,0.0486526946107785,0.048612840521941,-0.0302113006164699,"2006-05","2006-Q2",191000,-0.266492146596859,"2002-03"
2016-03-31,70536,"29532","SC","Florence","Darlington","Darlington",5250,75300,-0.00528401585204756,0.00266311584553928,0.0516759776536313,0.0227181948142401,0.0167107833263638,"2016-02","2016-Q1",75700,-0.00528401585204756,"2016-02"
2016-03-31,93856,"82007","WY","Cheyenne","Laramie","Cheyenne",5251,146400,0.00411522633744856,0.0145530145530146,0.0647272727272727,-0.00391533561100454,0.00599930585545905,"2010-09","2010-Q3",158700,-0.0775047258979206,"2008-10"
2016-03-31,74781,"38351","TN",,"Henderson","Lexington",5252,89300,-0.00111856823266219,-0.0121681415929204,0.0170842824601367,0.0219832750865299,0.00554028628656233,"2015-09","2015-Q3",90800,-0.0165198237885463,"2015-06"
2016-03-31,90748,"75180","TX","Dallas-Fort Worth","Dallas","Balch Springs",5253,88600,0.0102622576966933,0.0411280846063455,0.120101137800253,0.0712598190127225,0.00136458769861458,"2016-03","2016-Q1",88600,0,"2016-03"
2016-03-31,69396,"27539","NC","Raleigh","Wake","Apex",5254,289000,0.00486787204450626,0.015817223198594,0.0656342182890855,0.042413314872052,0.0171950342271563,"2016-03","2016-Q1",289000,0,"2016-03"
2016-03-31,70160,"28716","NC","Asheville","Haywood","Canton",5255,113200,-0.00614574187884109,-0.012216404886562,0.0404411764705882,0.0460094287194017,0.0117697615226171,"2015-12","2015-Q4",114600,-0.012216404886562,"2015-11"
2016-03-31,91225,"76067","TX","Mineral Wells","Palo Pinto","Mineral Wells",5256,98600,0.00715015321756895,-0.0169491525423729,-0.00704934541792548,-0.0313122310933491,,"2012-01","2012-Q1",134500,-0.266914498141264,
2016-03-31,88433,"70043","LA","New Orleans","Saint Bernard","Chalmette",5257,135500,0.00296076980014804,0.0280728376327769,0.10974610974611,0.0420120867291816,,"2016-03","2016-Q1",135500,0,"2016-03"
2016-03-31,90531,"74804","OK","Shawnee","Pottawatomie","Shawnee",5258,124900,0.00563607085346216,0.0195918367346939,0.0229320229320229,0.0573679102020825,0.0428501984614735,"2016-03","2016-Q1",124900,0,"2016-03"
2016-03-31,97836,"94702","CA","San Francisco","Alameda","Berkeley",5259,875300,0.00794564716720405,0.03942524640779,0.185400866738895,0.129989426170357,0.0334641768934842,"2016-03","2016-Q1",875300,0,"2016-03"
2016-03-31,94484,"84124","UT","Salt Lake City","Salt Lake","Holladay",5260,333900,0.00481492627144147,0.0124317768344451,0.109670987038883,0.0228730964911172,0.0120185586023627,"2007-12","2007-Q4",385500,-0.133852140077821,"2006-10"
2016-03-31,87518,"67226","KS","Wichita","Sedgwick","Wichita",5261,196700,-0.00756811301715439,-0.0169915042478761,0.0789906747120132,0.0297272273402107,0.0176670863140818,"2015-12","2015-Q4",200100,-0.0169915042478761,"2015-10"
2016-03-31,94460,"84098","UT","Summit Park, UT","Summit","Park City",5262,595400,0.00303234501347709,0.00642325895875592,0.0983213429256595,0.0267017604467092,0.0338279457512096,"2012-09","2012-Q3",621100,-0.0413781999677991,"2012-05"
2016-03-31,66259,"20169","VA","Washington","Prince William","Haymarket",5263,494000,-0.000606918875177018,-0.00222177337911533,-0.0118023604720944,0.0335305483419626,-0.018480105805821,"2005-12","2005-Q4",606700,-0.185759024229438,"2004-10"
2016-03-31,80162,"50131","IA","Des Moines","Polk","Johnston",5264,244900,0.00081732733959951,0.00699013157894737,0.0461341307133704,0.0324087059846878,0.0140536163185203,"2016-03","2016-Q1",244900,0,"2016-03"
2016-03-31,90988,"75602","TX","Longview","Gregg","Longview",5265,73200,0.00826446280991736,0.012448132780083,0.0180806675938804,,,"2013-07","2013-Q3",94900,-0.228661749209694,
2016-03-31,65915,"19422","PA","Philadelphia","Montgomery","Whitpain Township",5266,404800,0.000741656365883807,0.000494315373208107,0.00646444554947787,0.0152485733536167,-0.00415257372859246,"2006-08","2006-Q3",430100,-0.0588235294117647,"2005-04"
2016-03-31,63535,"14456","NY","Rochester","Ontario","Town of Geneva",5267,93700,-0.00212992545260916,-0.0063626723223754,-0.0167890870933893,0.00345058881868021,0.0117130548164595,"2014-03","2014-Q1",98600,-0.0496957403651116,"2013-07"
2016-03-31,71638,"31721","GA","Albany","Dougherty","Albany",5268,145100,-0.00206327372764787,-0.00480109739368999,0.0153953813855843,-0.00608976289840601,-0.00258183928504796,"2009-08","2009-Q3",162000,-0.104320987654321,"2005-10"
2016-03-31,99493,"98005","WA","Seattle","King","Bellevue",5269,749400,0.000534045393858478,0.00725806451612903,0.125732311852186,0.100103306094414,0.0334281199142226,"2016-03","2016-Q1",749400,0,"2016-03"
2016-03-31,96943,"92606","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Irvine",5270,738900,-0.000541052346814554,0.00503264417845484,0.0691650991173492,0.0385070215041681,-0.00629934653328545,"2006-04","2006-Q2",787200,-0.0613567073170732,"2005-08"
2016-03-31,58643,"02129","MA","Boston","Suffolk","Boston",5271,646200,0.00326036329762459,0.013170272812794,0.0481751824817518,0.0809320691320636,0.0304366124138731,"2016-03","2016-Q1",646200,0,"2016-03"
2016-03-31,60165,"06112","CT","Hartford","Hartford","Hartford",5272,93000,-0.00321543408360129,0.00431965442764579,0.0449438202247191,-0.0531474600180893,-0.0118743644921109,"2008-08","2008-Q3",145300,-0.359944941500344,"2004-08"
2016-03-31,63475,"14218","NY","Buffalo","Erie","Lackawanna",5273,94400,0.0117899249732047,0.00854700854700855,-0.0435663627152989,0.0236194788410398,,"2014-12","2014-Q4",99400,-0.0503018108651912,"2014-06"
2016-03-31,62155,"11563","NY","New York","Nassau","Lynbrook",5274,422500,-0.000473148805299267,0.00165955429113324,0.0325024437927664,0.0200379963829671,-0.0106608996798344,"2006-06","2006-Q2",473800,-0.108273533136344,"2005-02"
2016-03-31,82170,"55317","MN","Minneapolis-St Paul","Carver","Chanhassen",5275,316300,0.00317158261972724,0.01216,-0.00877467878408023,0.0407822706499155,0.0000316210535580286,"2015-04","2015-Q2",319500,-0.0100156494522692,"2015-02"
2016-03-31,100220,"99501","AK","Anchorage","Anchorage","Anchorage",5276,245500,0.000407497962510187,-0.00687702265372168,0.00163198694410445,0.00304181878123666,0.00884749265065987,"2007-11","2007-Q4",256200,-0.0417642466822795,"2007-05"
2016-03-31,67596,"23221","VA","Richmond","Richmond City","Richmond",5277,327600,-0.00364963503649635,0.00275482093663912,0.0520231213872832,0.0434037348924838,0.0134250149215982,"2016-01","2016-Q1",329000,-0.00425531914893617,"2016-01"
2016-03-31,71361,"31008","GA","Warner Robins","Peach","Byron",5278,130100,0.00153964588144727,0.00696594427244582,-0.00382848392036753,0.0216274585986178,0,"2007-05","2007-Q2",137800,-0.055878084179971,"2006-02"
2016-03-31,84524,"60473","IL","Chicago","Cook","South Holland",5279,128900,0.00233281493001555,0.00389408099688474,0.0328525641025641,0.0104022389672798,-0.0319224308458816,"2007-04","2007-Q2",187700,-0.313265849760256,"2000-08"
2016-03-31,88034,"68504","NE","Lincoln","Lancaster","Lincoln",5280,111400,0.000898472596585804,0.0127272727272727,0.0440487347703843,0.0261728020229639,0.00709115971920737,"2016-03","2016-Q1",111400,0,"2016-03"
2016-03-31,72813,"33773","FL","Tampa","Pinellas","Largo",5281,157200,0.0051150895140665,0.0161603102779573,0.122857142857143,0.0748018307482088,-0.0230570503214157,"2006-06","2006-Q2",200300,-0.215177234148777,"2005-01"
2016-03-31,62242,"11768","NY","New York","Suffolk","Fort Salonga",5282,572200,0.00438827453045462,0.00140007000350017,0.00421200421200421,-0.00607436606453704,-0.0202787712614065,"2006-01","2006-Q1",704800,-0.188138479001135,"2003-09"
2016-03-31,67917,"24014","VA","Roanoke","Roanoke City","Roanoke",5283,131900,0.00304182509505703,0.00995405819295559,0.00533536585365854,-0.00300531357158984,0.000990974979650394,"2008-09","2008-Q3",144600,-0.0878284923928077,"2006-05"
2016-03-31,95840,"89144","NV","Las Vegas","Clark","Las Vegas",5284,258300,-0.000386996904024768,0.00116279069767442,0.0258141382049245,0.0895814051534611,-0.0336684233330905,"2006-02","2006-Q1",364300,-0.290968981608564,"2004-03"
2016-03-31,66018,"19605","PA","Reading","Berks","Muhlenberg Township",5285,147200,0,-0.010752688172043,-0.0160427807486631,-0.00743972132882309,-0.0068665455666298,"2007-07","2007-Q3",172400,-0.146171693735499,"2005-04"
2016-03-31,84538,"60502","IL","Chicago","Kane","Aurora",5286,263700,0.00418888042650419,0.0169687620516776,0.0107320812571867,0.0174914456093256,-0.0131098958172585,"2007-03","2007-Q1",306700,-0.140202151940007,"2004-05"
2016-03-31,58533,"01887","MA","Boston","Middlesex","Wilmington",5287,424200,0.00473709142586452,0.0179985601151908,0.0771965464702895,0.0355601978514615,0.00372930176140129,"2016-03","2016-Q1",424200,0,"2016-03"
2016-03-31,67795,"23692","VA","Virginia Beach","York","Yorktown",5288,280100,0.000357142857142857,0.00900576368876081,0.0137531668476294,0.00441342577828263,-0.00159253091370171,"2007-05","2007-Q2",305900,-0.0843412880026152,"2005-12"
2016-03-31,77239,"44622","OH","New Philadelphia","Tuscarawas","Dover",5289,123800,0.000808407437348424,0.00732302685109845,0.0403361344537815,0.0495687124667044,0.0119808521481926,"2016-03","2016-Q1",123800,0,"2016-03"
2016-03-31,79212,"48442","MI","Detroit","Oakland","Holly",5290,167300,0.00179640718562874,0.00119688809096349,0.0339925834363412,0.0741427854958423,-0.0130059722327701,"2005-06","2005-Q2",192400,-0.13045738045738,"2000-03"
2016-03-31,72706,"33603","FL","Tampa","Hillsborough","Tampa",5291,142500,0.00992204110559887,0.0251798561151079,0.135458167330677,0.101451041333266,-0.0250764284895717,"2006-10","2006-Q4",201900,-0.294205052005944,"2005-03"
2016-03-31,70523,"29506","SC","Florence","Florence","Florence",5292,80400,0.005,0.0125944584382872,0.0268199233716475,0.0102585578903072,0.00393976259989182,"2006-12","2006-Q4",85000,-0.0541176470588235,"2006-07"
2016-03-31,80291,"50320","IA","Des Moines","Polk","Des Moines",5293,151800,0.00131926121372032,0.00796812749003984,0.0758327427356485,0.0163159634633669,-0.00285325894162836,"2006-08","2006-Q3",159600,-0.0488721804511278,"2005-07"
2016-03-31,88657,"70535","LA","Opelousas","Saint Landry","Eunice",5294,115000,-0.002601908065915,-0.000868809730668983,0.0249554367201426,0.0463228288569739,0.0386573789026621,"2013-07","2013-Q3",120700,-0.0472245236122618,"2013-05"
2016-03-31,77128,"44314","OH","Akron","Summit","Akron",5295,53300,0.00376647834274953,0.0133079847908745,0,-0.00589794191731141,-0.0281301767970564,"2007-03","2007-Q1",74300,-0.282637954239569,"1996-08"
2016-03-31,98515,"95965","CA","Chico","Butte","Oroville",5296,163100,0.000613496932515337,0.000613496932515337,-0.00305623471882641,0.0472173732799948,-0.027339746393915,"2007-05","2007-Q2",217200,-0.249079189686924,"2004-09"
2016-03-31,62109,"11423","NY","New York","Queens","New York",5297,470600,0.00598546387345019,0.0230434782608696,0.0810934987365036,0.0461847769209272,0.00298071531918942,"2007-04","2007-Q2",497600,-0.0542604501607717,"2006-08"
2016-03-31,74243,"37212","TN","Nashville","Davidson","Nashville",5298,409400,0.00663880009835259,0.0224775224775225,0.127513081795649,0.0787875891046246,0.047053153392508,"2016-03","2016-Q1",409400,0,"2016-03"
2016-03-31,89962,"73139","OK","Oklahoma City","Oklahoma","Oklahoma City",5299,111500,0.000897666068222621,0.0045045045045045,0.0108794197642792,0.017571170805569,0.0139243750410023,"2016-03","2016-Q1",111500,0,"2016-03"
2016-03-31,74444,"37725","TN","Morristown","Jefferson","Dandridge",5300,157800,0.00254129606099111,0.00573613766730402,0.0354330708661417,0.0472037423731766,0.00800977751827991,"2009-05","2009-Q2",160600,-0.0174346201743462,"2009-02"
2016-03-31,84421,"60175","IL","Chicago","Kane","Campton Hills",5301,377300,0.000795755968169761,-0.00158772161947605,-0.0333077120163976,0.00582532271471337,-0.0190676337386452,"2007-06","2007-Q2",465000,-0.188602150537634,"2003-02"
2016-03-31,84819,"61101","IL","Rockford","Winnebago","Rockford",5302,40000,0,-0.00744416873449132,-0.0147783251231527,-0.0634016213421689,-0.0430332704390295,"2007-08","2007-Q3",65600,-0.390243902439024,
2016-03-31,60524,"07008","NJ","New York","Middlesex","Carteret",5303,235300,0.000425170068027211,0.00641573994867408,0.0499776885319054,0.0046541699535616,-0.0275390035938156,"2006-07","2006-Q3",319500,-0.263536776212833,"2004-04"
2016-03-31,62399,"12110","NY","Albany","Albany","Town of Colonie",5304,222800,0.000449034575662326,0.0081447963800905,0.0154968094804011,0.00198665102816098,-0.00013455028583409,"2007-09","2007-Q3",230500,-0.0334056399132321,"2006-03"
2016-03-31,79476,"48912","MI","Lansing","Ingham","Lansing Township",5305,68100,0.00294550810014728,-0.00583941605839416,0.0164179104477612,-0.00146199455845053,-0.0383616731832296,"2006-06","2006-Q2",101900,-0.331697742885182,"2000-04"
2016-03-31,72572,"33405","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",5306,191900,0.002088772845953,0.0185774946921444,0.130819092516205,0.104968277045578,-0.0419261918755788,"2006-03","2006-Q1",294500,-0.348387096774194,"2004-09"
2016-03-31,59044,"03110","NH","Manchester","Hillsborough","Bedford",5307,377200,0.00239170874302418,0.0101767541510445,0.0628346012961398,0.0342795174071655,-0.00565266260837127,"2006-02","2006-Q1",399600,-0.0560560560560561,"2005-01"
2016-03-31,99535,"98053","WA","Seattle","King","Redmond",5308,703200,0.00860585197934595,0.0274693161893629,0.0937937470835278,0.0745703708863477,0.0229586370806476,"2016-03","2016-Q1",703200,0,"2016-03"
2016-03-31,58962,"02882","RI","Providence","Washington","Narragansett",5309,404100,0.00297840655249442,0.00672645739910314,0.0417633410672854,0.00952116383419632,-0.0136420659125565,"2005-12","2005-Q4",470100,-0.140395660497766,"2004-07"
2016-03-31,82291,"55441","MN","Minneapolis-St Paul","Hennepin","Plymouth",5310,283400,0.000706214689265537,0.00141342756183746,-0.00281491907107671,0.0371080148280394,-0.0029508327696246,"2007-03","2007-Q1",295300,-0.040298002031832,"2005-04"
